index,uuid,driver_version,name,gpu_serial,display_active,display_mode
2,GPU-af3a4183-2ea1-ff77-9754-6eb839e0d6f2,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Disabled,Disabled
3,GPU-c1561944-bdd2-46a5-f659-b20a0cb823fb,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Enabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
3,100,24564,9871,14337,2025/06/16 00:12:46.512
2,100,24564,9554,14657,2025/06/16 00:12:51.578
3,99,24564,9872,14337,2025/06/16 00:12:51.580
2,83,24564,9554,14657,2025/06/16 00:12:56.641
3,100,24564,9870,14338,2025/06/16 00:12:56.642
2,0,24564,9554,14657,2025/06/16 00:13:01.708
3,3,24564,9872,14336,2025/06/16 00:13:01.709
2,0,24564,9554,14657,2025/06/16 00:13:06.756
3,3,24564,9872,14337,2025/06/16 00:13:06.757
2,0,24564,9554,14657,2025/06/16 00:13:11.822
3,3,24564,9871,14337,2025/06/16 00:13:11.823
2,0,24564,9554,14657,2025/06/16 00:13:16.884
3,3,24564,9871,14338,2025/06/16 00:13:16.885
2,100,24564,9554,14657,2025/06/16 00:13:21.952
3,100,24564,9872,14337,2025/06/16 00:13:21.953
2,77,24564,9554,14657,2025/06/16 00:13:27.012
3,76,24564,9872,14337,2025/06/16 00:13:27.013
2,0,24564,9554,14657,2025/06/16 00:13:32.061
3,3,24564,9871,14338,2025/06/16 00:13:32.062
2,0,24564,9554,14657,2025/06/16 00:13:37.128
3,3,24564,9872,14337,2025/06/16 00:13:37.129
2,0,24564,9554,14657,2025/06/16 00:13:42.193
3,3,24564,9872,14337,2025/06/16 00:13:42.194
2,0,24564,9554,14657,2025/06/16 00:13:47.241
3,100,24564,9873,14336,2025/06/16 00:13:47.242
2,0,24564,9554,14657,2025/06/16 00:13:52.292
3,3,24564,9871,14337,2025/06/16 00:13:52.293
2,0,24564,9554,14657,2025/06/16 00:13:57.359
3,3,24564,9872,14337,2025/06/16 00:13:57.360
2,0,24564,9554,14657,2025/06/16 00:14:02.408
3,3,24564,9871,14338,2025/06/16 00:14:02.409
2,100,24564,9554,14657,2025/06/16 00:14:07.473
3,99,24564,9871,14337,2025/06/16 00:14:07.474
2,0,24564,9554,14657,2025/06/16 00:14:12.520
3,3,24564,9873,14335,2025/06/16 00:14:12.521
2,0,24564,9554,14657,2025/06/16 00:14:17.572
3,3,24564,9871,14338,2025/06/16 00:14:17.576
2,0,24564,9554,14657,2025/06/16 00:14:22.639
3,3,24564,9871,14338,2025/06/16 00:14:22.640
2,39,24564,9554,14657,2025/06/16 00:14:27.684
3,34,24564,9872,14337,2025/06/16 00:14:27.685
2,61,24564,9554,14657,2025/06/16 00:14:32.750
3,65,24564,9872,14337,2025/06/16 00:14:32.751
2,0,24564,9554,14657,2025/06/16 00:14:37.796
3,3,24564,9871,14338,2025/06/16 00:14:37.796
2,16,24564,9554,14657,2025/06/16 00:14:42.862
3,42,24564,9872,14337,2025/06/16 00:14:42.863
2,3,24564,9554,14657,2025/06/16 00:14:47.929
3,100,24564,9872,14337,2025/06/16 00:14:47.930
2,44,24564,9554,14657,2025/06/16 00:14:52.999
3,100,24564,9873,14336,2025/06/16 00:14:53.000
2,0,24564,9554,14657,2025/06/16 00:14:58.066
3,3,24564,9872,14337,2025/06/16 00:14:58.067
2,0,24564,9554,14657,2025/06/16 00:15:03.117
3,3,24564,9872,14337,2025/06/16 00:15:03.119
2,9,24564,9554,14657,2025/06/16 00:15:08.186
3,4,24564,9871,14338,2025/06/16 00:15:08.186
2,97,24564,9554,14657,2025/06/16 00:15:13.233
3,100,24564,9871,14337,2025/06/16 00:15:13.234
2,0,24564,9554,14657,2025/06/16 00:15:18.301
3,3,24564,9872,14337,2025/06/16 00:15:18.301
2,0,24564,9554,14657,2025/06/16 00:15:23.366
3,3,24564,9871,14338,2025/06/16 00:15:23.367
2,0,24564,9554,14657,2025/06/16 00:15:28.433
3,3,24564,9871,14338,2025/06/16 00:15:28.434
2,74,24564,9554,14657,2025/06/16 00:15:33.504
3,68,24564,9872,14337,2025/06/16 00:15:33.505
2,100,24564,9554,14657,2025/06/16 00:15:38.570
3,100,24564,9873,14336,2025/06/16 00:15:38.572
2,41,24564,9554,14657,2025/06/16 00:15:43.638
3,63,24564,9871,14338,2025/06/16 00:15:43.639
2,0,24564,9554,14657,2025/06/16 00:15:48.705
3,100,24564,9872,14337,2025/06/16 00:15:48.706
2,0,24564,9554,14657,2025/06/16 00:15:53.774
3,100,24564,9872,14337,2025/06/16 00:15:53.775
2,0,24564,9554,14657,2025/06/16 00:15:58.841
3,18,24564,9871,14338,2025/06/16 00:15:58.842
2,0,24564,9554,14657,2025/06/16 00:16:03.910
3,3,24564,9872,14337,2025/06/16 00:16:03.911
2,75,24564,9554,14657,2025/06/16 00:16:08.983
3,67,24564,9872,14337,2025/06/16 00:16:08.984
2,0,24564,9554,14657,2025/06/16 00:16:14.050
3,3,24564,9871,14338,2025/06/16 00:16:14.051
2,0,24564,9554,14657,2025/06/16 00:16:19.117
3,3,24564,9871,14337,2025/06/16 00:16:19.118
2,100,24564,9554,14657,2025/06/16 00:16:24.186
3,100,24564,9872,14337,2025/06/16 00:16:24.187
2,0,24564,9554,14657,2025/06/16 00:16:29.254
3,3,24564,9871,14338,2025/06/16 00:16:29.255
2,0,24564,9554,14657,2025/06/16 00:16:34.303
3,3,24564,9871,14337,2025/06/16 00:16:34.304
2,77,24564,9554,14657,2025/06/16 00:16:39.369
3,81,24564,9872,14337,2025/06/16 00:16:39.371
2,0,24564,9554,14657,2025/06/16 00:16:44.412
3,3,24564,9871,14338,2025/06/16 00:16:44.413
2,5,24564,9554,14657,2025/06/16 00:16:49.478
3,3,24564,9871,14338,2025/06/16 00:16:49.479
2,0,24564,9554,14657,2025/06/16 00:16:54.533
3,100,24564,9873,14335,2025/06/16 00:16:54.533
2,0,24564,9554,14657,2025/06/16 00:16:59.598
3,3,24564,9871,14337,2025/06/16 00:16:59.599
2,0,24564,9554,14657,2025/06/16 00:17:04.667
3,3,24564,9871,14338,2025/06/16 00:17:04.668
2,45,24564,9554,14657,2025/06/16 00:17:09.733
3,100,24564,9872,14337,2025/06/16 00:17:09.734
2,14,24564,9554,14657,2025/06/16 00:17:14.802
3,22,24564,9872,14337,2025/06/16 00:17:14.803
2,0,24564,9554,14657,2025/06/16 00:17:19.870
3,3,24564,9871,14338,2025/06/16 00:17:19.871
2,0,24564,9554,14657,2025/06/16 00:17:24.939
3,3,24564,9871,14337,2025/06/16 00:17:24.940
2,92,24564,9554,14657,2025/06/16 00:17:29.985
3,96,24564,9872,14337,2025/06/16 00:17:29.986
2,0,24564,9554,14657,2025/06/16 00:17:35.050
3,3,24564,9871,14338,2025/06/16 00:17:35.051
2,0,24564,9554,14657,2025/06/16 00:17:40.117
3,17,24564,9871,14337,2025/06/16 00:17:40.117
2,73,24564,9554,14657,2025/06/16 00:17:45.182
3,84,24564,9873,14335,2025/06/16 00:17:45.183
2,36,24564,9554,14657,2025/06/16 00:17:50.253
3,92,24564,9870,14339,2025/06/16 00:17:50.253
2,0,24564,9554,14657,2025/06/16 00:17:55.321
3,100,24564,9871,14337,2025/06/16 00:17:55.322
2,0,24564,9554,14657,2025/06/16 00:18:00.386
3,100,24564,9871,14337,2025/06/16 00:18:00.387
2,0,24564,9554,14657,2025/06/16 00:18:05.454
3,3,24564,9871,14338,2025/06/16 00:18:05.455
2,0,24564,9554,14657,2025/06/16 00:18:10.501
3,5,24564,9871,14338,2025/06/16 00:18:10.504
2,62,24564,9554,14657,2025/06/16 00:18:15.573
3,100,24564,9872,14337,2025/06/16 00:18:15.574
2,0,24564,9554,14657,2025/06/16 00:18:20.640
3,3,24564,9872,14337,2025/06/16 00:18:20.640
2,0,24564,9554,14657,2025/06/16 00:18:25.709
3,36,24564,9872,14336,2025/06/16 00:18:25.710
2,57,24564,9554,14657,2025/06/16 00:18:30.758
3,65,24564,9872,14337,2025/06/16 00:18:30.759
2,0,24564,9554,14657,2025/06/16 00:18:35.806
3,3,24564,9872,14337,2025/06/16 00:18:35.807
2,61,24564,9554,14657,2025/06/16 00:18:40.875
3,55,24564,9871,14338,2025/06/16 00:18:40.877
2,70,24564,9554,14657,2025/06/16 00:18:45.944
3,86,24564,9871,14337,2025/06/16 00:18:45.945
2,0,24564,9554,14657,2025/06/16 00:18:50.988
3,3,24564,9872,14337,2025/06/16 00:18:50.989
2,4,24564,9554,14657,2025/06/16 00:18:56.054
3,2,24564,9871,14338,2025/06/16 00:18:56.054
2,0,24564,9554,14657,2025/06/16 00:19:01.117
3,100,24564,9871,14337,2025/06/16 00:19:01.118
2,0,24564,9554,14657,2025/06/16 00:19:06.190
3,11,24564,9871,14337,2025/06/16 00:19:06.190
2,0,24564,9554,14657,2025/06/16 00:19:11.256
3,3,24564,9871,14338,2025/06/16 00:19:11.257
2,56,24564,9554,14657,2025/06/16 00:19:16.324
3,49,24564,9871,14338,2025/06/16 00:19:16.325
2,0,24564,9554,14657,2025/06/16 00:19:21.392
3,3,24564,9872,14337,2025/06/16 00:19:21.393
2,0,24564,9554,14657,2025/06/16 00:19:26.458
3,3,24564,9871,14337,2025/06/16 00:19:26.460
2,91,24564,9554,14657,2025/06/16 00:19:31.510
3,100,24564,9872,14337,2025/06/16 00:19:31.511
2,0,24564,9554,14657,2025/06/16 00:19:36.578
3,3,24564,9872,14337,2025/06/16 00:19:36.579
2,0,24564,9554,14657,2025/06/16 00:19:41.629
3,3,24564,9872,14337,2025/06/16 00:19:41.630
2,100,24564,9554,14657,2025/06/16 00:19:46.677
3,35,24564,9872,14337,2025/06/16 00:19:46.679
2,0,24564,9554,14657,2025/06/16 00:19:51.725
3,3,24564,9872,14337,2025/06/16 00:19:51.725
2,44,24564,9554,14657,2025/06/16 00:19:56.778
3,83,24564,9872,14337,2025/06/16 00:19:56.778
2,0,24564,9554,14657,2025/06/16 00:20:01.843
3,100,24564,9871,14337,2025/06/16 00:20:01.844
2,0,24564,9554,14657,2025/06/16 00:20:06.891
3,100,24564,9871,14337,2025/06/16 00:20:06.892
2,54,24564,9554,14657,2025/06/16 00:20:11.960
3,47,24564,9873,14335,2025/06/16 00:20:11.961
2,0,24564,9554,14657,2025/06/16 00:20:17.030
3,6,24564,9871,14338,2025/06/16 00:20:17.030
2,0,24564,9554,14657,2025/06/16 00:20:22.096
3,3,24564,9871,14338,2025/06/16 00:20:22.097
2,1,24564,9554,14657,2025/06/16 00:20:27.163
3,4,24564,9872,14337,2025/06/16 00:20:27.164
2,0,24564,9554,14657,2025/06/16 00:20:32.212
3,3,24564,9871,14337,2025/06/16 00:20:32.213
2,0,24564,9554,14657,2025/06/16 00:20:37.272
3,3,24564,9871,14338,2025/06/16 00:20:37.272
2,60,24564,9554,14657,2025/06/16 00:20:42.340
3,53,24564,9872,14337,2025/06/16 00:20:42.341
2,0,24564,9554,14657,2025/06/16 00:20:47.402
3,3,24564,9872,14337,2025/06/16 00:20:47.404
2,0,24564,9554,14657,2025/06/16 00:20:52.450
3,3,24564,9871,14338,2025/06/16 00:20:52.454
2,68,24564,9554,14657,2025/06/16 00:20:57.519
3,61,24564,9872,14337,2025/06/16 00:20:57.520
2,0,24564,9554,14657,2025/06/16 00:21:02.587
3,3,24564,9872,14337,2025/06/16 00:21:02.588
2,4,24564,9554,14657,2025/06/16 00:21:07.638
3,100,24564,9873,14336,2025/06/16 00:21:07.639
2,87,24564,9554,14657,2025/06/16 00:21:12.707
3,79,24564,9871,14337,2025/06/16 00:21:12.709
2,0,24564,9554,14657,2025/06/16 00:21:17.776
3,3,24564,9872,14337,2025/06/16 00:21:17.776
2,0,24564,9554,14657,2025/06/16 00:21:22.826
3,3,24564,9872,14337,2025/06/16 00:21:22.827
2,14,24564,9554,14657,2025/06/16 00:21:27.891
3,27,24564,9873,14336,2025/06/16 00:21:27.893
2,0,24564,9554,14657,2025/06/16 00:21:32.959
3,3,24564,9873,14335,2025/06/16 00:21:32.961
2,100,24564,9554,14657,2025/06/16 00:21:38.005
3,99,24564,9871,14338,2025/06/16 00:21:38.006
2,0,24564,9554,14657,2025/06/16 00:21:43.066
3,3,24564,9871,14338,2025/06/16 00:21:43.067
2,0,24564,9554,14657,2025/06/16 00:21:48.133
3,3,24564,9872,14337,2025/06/16 00:21:48.134
2,0,24564,9554,14657,2025/06/16 00:21:53.178
3,15,24564,9872,14337,2025/06/16 00:21:53.179
2,0,24564,9554,14657,2025/06/16 00:21:58.226
3,3,24564,9872,14336,2025/06/16 00:21:58.227
2,57,24564,9554,14657,2025/06/16 00:22:03.294
3,50,24564,9872,14337,2025/06/16 00:22:03.295
2,0,24564,9554,14657,2025/06/16 00:22:08.339
3,3,24564,9872,14337,2025/06/16 00:22:08.340
2,0,24564,9554,14657,2025/06/16 00:22:13.404
3,100,24564,9873,14336,2025/06/16 00:22:13.405
2,28,24564,9554,14657,2025/06/16 00:22:18.471
3,64,24564,9871,14337,2025/06/16 00:22:18.472
2,0,24564,9554,14657,2025/06/16 00:22:23.538
3,3,24564,9872,14337,2025/06/16 00:22:23.539
2,91,24564,9554,14657,2025/06/16 00:22:28.587
3,83,24564,9871,14338,2025/06/16 00:22:28.588
2,0,24564,9554,14657,2025/06/16 00:22:33.642
3,3,24564,9871,14337,2025/06/16 00:22:33.643
2,0,24564,9554,14657,2025/06/16 00:22:38.709
3,3,24564,9873,14335,2025/06/16 00:22:38.710
2,100,24564,9554,14657,2025/06/16 00:22:43.776
3,99,24564,9873,14336,2025/06/16 00:22:43.777
2,0,24564,9554,14657,2025/06/16 00:22:48.844
3,3,24564,9871,14338,2025/06/16 00:22:48.845
2,0,24564,9554,14657,2025/06/16 00:22:53.910
3,3,24564,9872,14337,2025/06/16 00:22:53.911
2,100,24564,9554,14657,2025/06/16 00:22:58.954
3,100,24564,9872,14337,2025/06/16 00:22:58.955
2,0,24564,9554,14657,2025/06/16 00:23:04.015
3,3,24564,9871,14338,2025/06/16 00:23:04.015
2,54,24564,9554,14657,2025/06/16 00:23:09.081
3,84,24564,9872,14337,2025/06/16 00:23:09.082
2,0,24564,9554,14657,2025/06/16 00:23:14.151
3,100,24564,9872,14337,2025/06/16 00:23:14.152
2,0,24564,9554,14657,2025/06/16 00:23:19.205
3,100,24564,9871,14337,2025/06/16 00:23:19.206
2,63,24564,9554,14657,2025/06/16 00:23:24.251
3,56,24564,9872,14337,2025/06/16 00:23:24.252
2,0,24564,9554,14657,2025/06/16 00:23:29.318
3,3,24564,9872,14337,2025/06/16 00:23:29.319
2,0,24564,9554,14657,2025/06/16 00:23:34.389
3,3,24564,9871,14338,2025/06/16 00:23:34.390
2,94,24564,9554,14657,2025/06/16 00:23:39.455
3,94,24564,9873,14336,2025/06/16 00:23:39.456
2,0,24564,9554,14657,2025/06/16 00:23:44.521
3,3,24564,9872,14337,2025/06/16 00:23:44.522
2,78,24564,9554,14657,2025/06/16 00:23:49.586
3,97,24564,9870,14338,2025/06/16 00:23:49.587
2,0,24564,9554,14657,2025/06/16 00:23:54.638
3,3,24564,9871,14338,2025/06/16 00:23:54.639
2,0,24564,9554,14657,2025/06/16 00:23:59.705
3,3,24564,9872,14337,2025/06/16 00:23:59.706
2,0,24564,9554,14657,2025/06/16 00:24:04.772
3,3,24564,9873,14336,2025/06/16 00:24:04.773
2,0,24564,9554,14657,2025/06/16 00:24:09.843
3,3,24564,9871,14338,2025/06/16 00:24:09.844
2,41,24564,9554,14657,2025/06/16 00:24:14.913
3,86,24564,9872,14337,2025/06/16 00:24:14.914
2,0,24564,9554,14657,2025/06/16 00:24:19.979
3,100,24564,9872,14337,2025/06/16 00:24:19.980
2,0,24564,9554,14657,2025/06/16 00:24:25.044
3,100,24564,9873,14336,2025/06/16 00:24:25.045
2,100,24564,9554,14657,2025/06/16 00:24:30.112
3,92,24564,9872,14337,2025/06/16 00:24:30.112
2,0,24564,9554,14657,2025/06/16 00:24:35.179
3,3,24564,9872,14337,2025/06/16 00:24:35.180
2,0,24564,9554,14657,2025/06/16 00:24:40.248
3,3,24564,9871,14338,2025/06/16 00:24:40.248
2,0,24564,9554,14657,2025/06/16 00:24:45.314
3,15,24564,9871,14337,2025/06/16 00:24:45.315
2,0,24564,9554,14657,2025/06/16 00:24:50.380
3,3,24564,9872,14337,2025/06/16 00:24:50.381
2,83,24564,9554,14657,2025/06/16 00:24:55.446
3,74,24564,9871,14338,2025/06/16 00:24:55.447
2,0,24564,9554,14657,2025/06/16 00:25:00.493
3,3,24564,9871,14337,2025/06/16 00:25:00.494
2,52,24564,9554,14657,2025/06/16 00:25:05.567
3,45,24564,9872,14337,2025/06/16 00:25:05.567
2,2,24564,9554,14657,2025/06/16 00:25:10.615
3,12,24564,9871,14338,2025/06/16 00:25:10.616
2,0,24564,9554,14657,2025/06/16 00:25:15.682
3,3,24564,9871,14338,2025/06/16 00:25:15.683
2,2,24564,9554,14657,2025/06/16 00:25:20.756
3,3,24564,9872,14337,2025/06/16 00:25:20.757
2,0,24564,9554,14657,2025/06/16 00:25:25.823
3,100,24564,9871,14337,2025/06/16 00:25:25.823
2,0,24564,9554,14657,2025/06/16 00:25:30.883
3,3,24564,9871,14338,2025/06/16 00:25:30.884
2,0,24564,9554,14657,2025/06/16 00:25:35.932
3,5,24564,9872,14337,2025/06/16 00:25:35.933
2,0,24564,9554,14657,2025/06/16 00:25:40.998
3,3,24564,9872,14337,2025/06/16 00:25:40.999
2,100,24564,9554,14657,2025/06/16 00:25:46.065
3,100,24564,9871,14338,2025/06/16 00:25:46.066
2,0,24564,9554,14657,2025/06/16 00:25:51.132
3,3,24564,9872,14337,2025/06/16 00:25:51.133
2,0,24564,9554,14657,2025/06/16 00:25:56.200
3,3,24564,9872,14337,2025/06/16 00:25:56.201
2,0,24564,9554,14657,2025/06/16 00:26:01.267
3,3,24564,9872,14336,2025/06/16 00:26:01.268
2,0,24564,9554,14657,2025/06/16 00:26:06.334
3,3,24564,9871,14337,2025/06/16 00:26:06.336
2,95,24564,9554,14657,2025/06/16 00:26:11.393
3,96,24564,9872,14337,2025/06/16 00:26:11.394
2,0,24564,9554,14657,2025/06/16 00:26:16.459
3,3,24564,9871,14338,2025/06/16 00:26:16.459
2,73,24564,9554,14657,2025/06/16 00:26:21.505
3,64,24564,9871,14338,2025/06/16 00:26:21.506
2,0,24564,9554,14657,2025/06/16 00:26:26.571
3,3,24564,9872,14337,2025/06/16 00:26:26.572
2,0,24564,9554,14657,2025/06/16 00:26:31.623
3,100,24564,9873,14335,2025/06/16 00:26:31.623
2,53,24564,9554,14657,2025/06/16 00:26:36.696
3,100,24564,9871,14338,2025/06/16 00:26:36.697
2,0,24564,9554,14657,2025/06/16 00:26:41.764
3,3,24564,9872,14337,2025/06/16 00:26:41.765
2,66,24564,9554,14657,2025/06/16 00:26:46.835
3,58,24564,9871,14337,2025/06/16 00:26:46.836
2,0,24564,9554,14657,2025/06/16 00:26:51.895
3,3,24564,9871,14338,2025/06/16 00:26:51.896
2,0,24564,9554,14657,2025/06/16 00:26:56.958
3,3,24564,9872,14337,2025/06/16 00:26:56.959
2,20,24564,9554,14657,2025/06/16 00:27:02.025
3,44,24564,9872,14337,2025/06/16 00:27:02.026
2,0,24564,9554,14657,2025/06/16 00:27:07.091
3,3,24564,9871,14338,2025/06/16 00:27:07.091
2,65,24564,9554,14657,2025/06/16 00:27:12.158
3,58,24564,9872,14337,2025/06/16 00:27:12.159
2,0,24564,9554,14657,2025/06/16 00:27:17.230
3,3,24564,9872,14337,2025/06/16 00:27:17.231
2,27,24564,9554,14657,2025/06/16 00:27:22.279
3,21,24564,9871,14338,2025/06/16 00:27:22.280
2,0,24564,9554,14657,2025/06/16 00:27:27.344
3,3,24564,9871,14337,2025/06/16 00:27:27.345
2,0,24564,9554,14657,2025/06/16 00:27:32.414
3,100,24564,9872,14337,2025/06/16 00:27:32.415
2,0,24564,9554,14657,2025/06/16 00:27:37.479
3,100,24564,9871,14337,2025/06/16 00:27:37.480
2,0,24564,9554,14657,2025/06/16 00:27:42.547
3,3,24564,9871,14338,2025/06/16 00:27:42.548
2,50,24564,9554,14657,2025/06/16 00:27:47.616
3,43,24564,9872,14337,2025/06/16 00:27:47.617
2,0,24564,9554,14657,2025/06/16 00:27:52.666
3,3,24564,9871,14337,2025/06/16 00:27:52.666
2,27,24564,9554,14657,2025/06/16 00:27:57.716
3,20,24564,9871,14338,2025/06/16 00:27:57.717
2,28,24564,9554,14657,2025/06/16 00:28:02.785
3,33,24564,9873,14336,2025/06/16 00:28:02.786
2,0,24564,9554,14657,2025/06/16 00:28:07.850
3,2,24564,9872,14337,2025/06/16 00:28:07.851
2,60,24564,9554,14657,2025/06/16 00:28:12.905
3,68,24564,9871,14338,2025/06/16 00:28:12.907
2,0,24564,9554,14657,2025/06/16 00:28:17.979
3,3,24564,9872,14337,2025/06/16 00:28:17.980
2,100,24564,9554,14657,2025/06/16 00:28:23.029
3,93,24564,9872,14337,2025/06/16 00:28:23.031
2,0,24564,9554,14657,2025/06/16 00:28:28.093
3,3,24564,9871,14338,2025/06/16 00:28:28.094
2,40,24564,9554,14657,2025/06/16 00:28:33.153
3,81,24564,9871,14337,2025/06/16 00:28:33.154
2,0,24564,9554,14657,2025/06/16 00:28:38.215
3,100,24564,9873,14335,2025/06/16 00:28:38.216
2,0,24564,9554,14657,2025/06/16 00:28:43.269
3,100,24564,9871,14337,2025/06/16 00:28:43.270
2,0,24564,9554,14657,2025/06/16 00:28:48.330
3,3,24564,9871,14338,2025/06/16 00:28:48.330
2,5,24564,9554,14657,2025/06/16 00:28:53.376
3,3,24564,9872,14337,2025/06/16 00:28:53.377
2,0,24564,9554,14657,2025/06/16 00:28:58.442
3,3,24564,9871,14338,2025/06/16 00:28:58.442
2,0,24564,9554,14657,2025/06/16 00:29:03.510
3,47,24564,9871,14338,2025/06/16 00:29:03.511
2,0,24564,9554,14657,2025/06/16 00:29:08.581
3,3,24564,9872,14337,2025/06/16 00:29:08.582
2,0,24564,9554,14657,2025/06/16 00:29:13.651
3,3,24564,9871,14337,2025/06/16 00:29:13.652
2,0,24564,9554,14657,2025/06/16 00:29:18.719
3,45,24564,9871,14338,2025/06/16 00:29:18.720
2,0,24564,9554,14657,2025/06/16 00:29:23.789
3,3,24564,9872,14337,2025/06/16 00:29:23.790
2,0,24564,9554,14657,2025/06/16 00:29:28.856
3,3,24564,9873,14335,2025/06/16 00:29:28.857
2,0,24564,9554,14657,2025/06/16 00:29:33.916
3,3,24564,9871,14338,2025/06/16 00:29:33.917
2,0,24564,9554,14657,2025/06/16 00:29:38.979
3,3,24564,9872,14337,2025/06/16 00:29:38.980
2,0,24564,9554,14657,2025/06/16 00:29:44.048
3,100,24564,9872,14337,2025/06/16 00:29:44.049
2,0,24564,9554,14657,2025/06/16 00:29:49.115
3,100,24564,9871,14338,2025/06/16 00:29:49.116
2,0,24564,9554,14657,2025/06/16 00:29:54.185
3,3,24564,9871,14337,2025/06/16 00:29:54.185
2,0,24564,9554,14657,2025/06/16 00:29:59.252
3,3,24564,9872,14337,2025/06/16 00:29:59.253
2,0,24564,9554,14657,2025/06/16 00:30:04.322
3,3,24564,9871,14338,2025/06/16 00:30:04.323
2,43,24564,9554,14657,2025/06/16 00:30:09.389
3,53,24564,9872,14336,2025/06/16 00:30:09.390
2,0,24564,9554,14657,2025/06/16 00:30:14.454
3,3,24564,9872,14337,2025/06/16 00:30:14.456
2,100,24564,9554,14657,2025/06/16 00:30:19.512
3,100,24564,9871,14337,2025/06/16 00:30:19.514
2,0,24564,9554,14657,2025/06/16 00:30:24.580
3,3,24564,9871,14338,2025/06/16 00:30:24.581
2,82,24564,9554,14657,2025/06/16 00:30:29.637
3,74,24564,9872,14337,2025/06/16 00:30:29.638
2,0,24564,9554,14657,2025/06/16 00:30:34.707
3,3,24564,9872,14337,2025/06/16 00:30:34.708
2,9,24564,9554,14657,2025/06/16 00:30:39.775
3,3,24564,9871,14338,2025/06/16 00:30:39.776
2,0,24564,9554,14657,2025/06/16 00:30:44.832
3,2,24564,9872,14337,2025/06/16 00:30:44.833
2,0,24564,9554,14657,2025/06/16 00:30:49.887
3,100,24564,9872,14337,2025/06/16 00:30:49.888
2,0,24564,9554,14657,2025/06/16 00:30:54.939
3,100,24564,9871,14337,2025/06/16 00:30:54.940
2,50,24564,9554,14657,2025/06/16 00:31:00.011
3,79,24564,9873,14336,2025/06/16 00:31:00.012
2,0,24564,9554,14657,2025/06/16 00:31:05.055
3,3,24564,9872,14337,2025/06/16 00:31:05.056
2,82,24564,9554,14657,2025/06/16 00:31:10.122
3,74,24564,9871,14338,2025/06/16 00:31:10.123
2,0,24564,9554,14657,2025/06/16 00:31:15.186
3,3,24564,9871,14338,2025/06/16 00:31:15.186
2,0,24564,9554,14657,2025/06/16 00:31:20.254
3,62,24564,9872,14337,2025/06/16 00:31:20.261
2,0,24564,9554,14657,2025/06/16 00:31:25.328
3,3,24564,9871,14338,2025/06/16 00:31:25.329
2,0,24564,9554,14657,2025/06/16 00:31:30.398
3,3,24564,9871,14338,2025/06/16 00:31:30.399
2,52,24564,9554,14657,2025/06/16 00:31:35.466
3,3,24564,9872,14337,2025/06/16 00:31:35.467
2,0,24564,9554,14657,2025/06/16 00:31:40.532
3,3,24564,9871,14337,2025/06/16 00:31:40.533
2,13,24564,9554,14657,2025/06/16 00:31:45.599
3,51,24564,9872,14336,2025/06/16 00:31:45.600
2,0,24564,9554,14657,2025/06/16 00:31:50.657
3,3,24564,9872,14337,2025/06/16 00:31:50.658
2,0,24564,9554,14657,2025/06/16 00:31:55.724
3,100,24564,9873,14335,2025/06/16 00:31:55.724
2,0,24564,9554,14657,2025/06/16 00:32:00.790
3,100,24564,9872,14336,2025/06/16 00:32:00.791
2,87,24564,9554,14657,2025/06/16 00:32:05.859
3,78,24564,9872,14337,2025/06/16 00:32:05.860
2,0,24564,9554,14657,2025/06/16 00:32:10.934
3,3,24564,9872,14337,2025/06/16 00:32:10.935
2,100,24564,9554,14657,2025/06/16 00:32:15.996
3,100,24564,9871,14338,2025/06/16 00:32:15.997
2,0,24564,9554,14657,2025/06/16 00:32:21.040
3,3,24564,9871,14337,2025/06/16 00:32:21.041
2,94,24564,9554,14657,2025/06/16 00:32:26.103
3,85,24564,9872,14337,2025/06/16 00:32:26.104
2,0,24564,9554,14657,2025/06/16 00:32:31.173
3,3,24564,9871,14338,2025/06/16 00:32:31.174
2,100,24564,9554,14657,2025/06/16 00:32:36.233
3,100,24564,9871,14338,2025/06/16 00:32:36.259
2,0,24564,9554,14657,2025/06/16 00:32:41.328
3,3,24564,9872,14337,2025/06/16 00:32:41.329
2,100,24564,9554,14657,2025/06/16 00:32:46.399
3,100,24564,9871,14337,2025/06/16 00:32:46.401
2,0,24564,9554,14657,2025/06/16 00:32:51.444
3,3,24564,9872,14336,2025/06/16 00:32:51.445
2,33,24564,9554,14657,2025/06/16 00:32:56.510
3,26,24564,9873,14335,2025/06/16 00:32:56.511
2,0,24564,9554,14657,2025/06/16 00:33:01.577
3,3,24564,9872,14336,2025/06/16 00:33:01.578
2,0,24564,9554,14657,2025/06/16 00:33:06.642
3,100,24564,9871,14337,2025/06/16 00:33:06.642
2,0,24564,9554,14657,2025/06/16 00:33:11.709
3,3,24564,9873,14335,2025/06/16 00:33:11.710
2,94,24564,9554,14657,2025/06/16 00:33:16.763
3,84,24564,9872,14337,2025/06/16 00:33:16.763
2,0,24564,9554,14657,2025/06/16 00:33:21.823
3,3,24564,9871,14338,2025/06/16 00:33:21.824
2,100,24564,9554,14657,2025/06/16 00:33:26.891
3,94,24564,9872,14337,2025/06/16 00:33:26.892
